official_date,game_datetime,game_pk,home_team_id,away_team_id,home_team_name,away_team_name,home_games_played,home_season_win_pct,home_season_runs_scored_avg,home_season_runs_allowed_avg,home_season_run_diff_avg,home_season_batting_home_runs_avg,home_season_batting_walks_avg,home_season_batting_strikeouts_avg,home_season_batting_ops_avg,home_season_stolen_bases_avg,home_season_pitching_era,home_season_pitching_whip,home_season_pitching_k9,home_season_pitching_bb9,home_season_errors_avg,home_venue_split_win_pct,home_venue_split_run_diff_avg,home_last3_win_pct,home_last5_win_pct,home_last10_win_pct,home_last3_runs_scored_avg,home_last3_runs_allowed_avg,home_last5_runs_scored_avg,home_last5_runs_allowed_avg,home_last10_runs_scored_avg,home_last10_runs_allowed_avg,home_last5_batting_ops_avg,home_last5_home_runs_avg,home_last5_walks_avg,home_last5_strikeouts_avg,home_last5_pitching_era,home_last5_pitching_whip,home_bullpen_last3_outs_avg,home_bullpen_last3_pitches_avg,home_bullpen_last3_era,home_days_since_last_game,home_last_season_games_played,home_last_season_win_pct,home_last_season_runs_scored_avg,home_last_season_runs_allowed_avg,home_last_season_run_diff_avg,home_last_season_batting_home_runs_avg,home_last_season_batting_walks_avg,home_last_season_batting_strikeouts_avg,home_last_season_batting_ops_avg,home_last_season_stolen_bases_avg,home_last_season_pitching_era,home_last_season_pitching_whip,home_last_season_pitching_k9,home_last_season_pitching_bb9,home_last_season_errors_avg,home_last_season_venue_split_win_pct,home_last_season_venue_split_run_diff_avg,home_lineup_confirmed,home_lineup_batters,home_lineup_unavailable_regulars,home_lineup_avg_ops,home_lineup_avg_obp,home_lineup_avg_slg,home_lineup_avg_plate_appearances,home_lineup_avg_starts,away_games_played,away_season_win_pct,away_season_runs_scored_avg,away_season_runs_allowed_avg,away_season_run_diff_avg,away_season_batting_home_runs_avg,away_season_batting_walks_avg,away_season_batting_strikeouts_avg,away_season_batting_ops_avg,away_season_stolen_bases_avg,away_season_pitching_era,away_season_pitching_whip,away_season_pitching_k9,away_season_pitching_bb9,away_season_errors_avg,away_venue_split_win_pct,away_venue_split_run_diff_avg,away_last3_win_pct,away_last5_win_pct,away_last10_win_pct,away_last3_runs_scored_avg,away_last3_runs_allowed_avg,away_last5_runs_scored_avg,away_last5_runs_allowed_avg,away_last10_runs_scored_avg,away_last10_runs_allowed_avg,away_last5_batting_ops_avg,away_last5_home_runs_avg,away_last5_walks_avg,away_last5_strikeouts_avg,away_last5_pitching_era,away_last5_pitching_whip,away_bullpen_last3_outs_avg,away_bullpen_last3_pitches_avg,away_bullpen_last3_era,away_days_since_last_game,away_last_season_games_played,away_last_season_win_pct,away_last_season_runs_scored_avg,away_last_season_runs_allowed_avg,away_last_season_run_diff_avg,away_last_season_batting_home_runs_avg,away_last_season_batting_walks_avg,away_last_season_batting_strikeouts_avg,away_last_season_batting_ops_avg,away_last_season_stolen_bases_avg,away_last_season_pitching_era,away_last_season_pitching_whip,away_last_season_pitching_k9,away_last_season_pitching_bb9,away_last_season_errors_avg,away_last_season_venue_split_win_pct,away_last_season_venue_split_run_diff_avg,away_lineup_confirmed,away_lineup_batters,away_lineup_unavailable_regulars,away_lineup_avg_ops,away_lineup_avg_obp,away_lineup_avg_slg,away_lineup_avg_plate_appearances,away_lineup_avg_starts,home_pitcher_starts,home_pitcher_era,home_pitcher_whip,home_pitcher_k9,home_pitcher_bb9,home_pitcher_innings_per_start,home_pitcher_pitches_per_start,home_pitcher_last3_era,home_pitcher_last3_whip,home_pitcher_last3_k9,home_pitcher_days_since_last_start,home_pitcher_last_season_starts,home_pitcher_last_season_era,home_pitcher_last_season_whip,home_pitcher_last_season_k9,home_pitcher_last_season_bb9,home_pitcher_last_season_innings_per_start,home_pitcher_last_season_pitches_per_start,home_pitcher_last_season_last3_era,home_pitcher_last_season_last3_whip,home_pitcher_last_season_last3_k9,away_pitcher_starts,away_pitcher_era,away_pitcher_whip,away_pitcher_k9,away_pitcher_bb9,away_pitcher_innings_per_start,away_pitcher_pitches_per_start,away_pitcher_last3_era,away_pitcher_last3_whip,away_pitcher_last3_k9,away_pitcher_days_since_last_start,away_pitcher_last_season_starts,away_pitcher_last_season_era,away_pitcher_last_season_whip,away_pitcher_last_season_k9,away_pitcher_last_season_bb9,away_pitcher_last_season_innings_per_start,away_pitcher_last_season_pitches_per_start,away_pitcher_last_season_last3_era,away_pitcher_last_season_last3_whip,away_pitcher_last_season_last3_k9
2026-04-30,2026-04-30T16:35:00Z,823391,134,138,Pittsburgh Pirates,St. Louis Cardinals,16,0.625,5.125,3.9375,1.1875,1.125,4.375,9.25,0.718625,0.75,3.3440366972477062,1.348623853211009,9.660550458715596,4.644495412844036,0.5,0.7142857142857143,2.0,0.6666666666666666,0.6,0.7,8.666666666666666,5.0,6.0,4.6,5.3,3.7,0.7083999999999999,1.2,4.2,10.6,3.4964028776978417,1.4460431654676258,12.0,85.0,6.75,17,162.0,0.4382716049382716,3.5987654320987654,3.9814814814814814,-0.38271604938271603,0.7222222222222222,3.271604938271605,8.777777777777779,0.63612962962963,0.7098765432098766,3.7618825722273996,1.2162162162162162,8.266076421248835,2.9755358807082946,0.47530864197530864,0.5432098765432098,0.19753086419753085,0.0,9.0,0.0,0.7753313612939401,0.3573495392661719,0.41798182202776824,55.111111111111114,11.444444444444445,16,0.5,4.3125,5.5625,-1.25,1.0625,4.25,7.875,0.7075000000000001,0.5625,5.089655172413793,1.4896551724137932,6.020689655172414,4.096551724137931,0.5625,0.5,-0.6666666666666666,0.0,0.4,0.4,2.3333333333333335,8.333333333333334,3.2,5.6,4.0,6.1,0.6808,1.0,4.4,7.2,4.6,1.2222222222222223,13.0,76.0,6.230769230769231,17,162.0,0.48148148148148145,4.253086419753086,4.654320987654321,-0.4012345679012346,0.9135802469135802,2.950617283950617,8.154320987654321,0.7298395061728387,0.5493827160493827,4.2863128491620115,1.3233240223463687,7.598463687150838,2.897346368715084,0.49382716049382713,0.41975308641975306,-0.8518518518518519,0.0,9.0,0.0,0.6909851911020982,0.31642328169819706,0.3745619094039011,56.111111111111114,12.555555555555555,4.0,4.0,0.9444444444444444,9.0,3.5,4.5,72.25,1.5576923076923077,0.6346153846153847,8.826923076923077,17,32.0,1.9662522202486679,0.9484902309058615,10.35879218472469,2.0142095914742453,5.864583333333333,93.65625,1.8409090909090908,1.090909090909091,12.886363636363637,0.0,,,,,,,,,,,11.0,4.245283018867925,1.2641509433962264,6.7924528301886795,2.207547169811321,4.818181818181818,74.45454545454545,3.857142857142857,1.2857142857142858,6.171428571428572
2026-04-30,2026-04-30T21:35:00Z,823471,143,137,Philadelphia Phillies,San Francisco Giants,16,0.5,4.125,4.75,-0.625,1.0625,3.5625,8.5625,0.6749375,0.625,4.3426573426573425,1.2937062937062938,10.321678321678322,2.4545454545454546,0.75,0.5,-0.8,0.6666666666666666,0.4,0.5,6.666666666666667,4.666666666666667,4.8,4.8,4.3,4.0,0.6719999999999999,1.2,3.6,9.4,4.295454545454546,1.2954545454545454,14.0,85.66666666666667,4.5,17,162.0,0.5925925925925926,4.802469135802469,4.0,0.8024691358024691,1.308641975308642,3.259259259259259,8.253086419753087,0.7469876543209877,0.7654320987654321,3.7928720203656563,1.2337421893080307,9.191622309650544,2.7181208053691277,0.38271604938271603,0.6790123456790124,1.2345679012345678,0.0,9.0,1.0,0.6737645452321606,0.31512068808856064,0.3586438571435998,57.44444444444444,12.777777777777779,16,0.375,3.1875,4.5,-1.3125,0.5,2.0625,7.6875,0.5356875000000001,0.3125,4.276595744680851,1.3900709219858156,8.872340425531915,3.893617021276596,0.625,0.5,-0.6666666666666666,0.3333333333333333,0.6,0.4,3.3333333333333335,5.0,4.2,3.0,3.7,4.7,0.6334000000000001,0.8,1.2,6.6,3.13953488372093,1.3488372093023255,8.333333333333334,58.0,6.48,18,162.0,0.5,4.351851851851852,4.222222222222222,0.12962962962962962,1.0679012345679013,3.432098765432099,8.518518518518519,0.6901975308641972,0.41975308641975306,3.8230644036270633,1.2966751918158568,8.52499418739828,3.176470588235294,0.5925925925925926,0.48148148148148145,0.35802469135802467,0.0,9.0,2.0,0.6523643368212997,0.2930045253498058,0.3593598114714939,54.77777777777778,12.88888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-30,2026-04-30T16:35:00Z,823472,143,137,Philadelphia Phillies,San Francisco Giants,16,0.5,4.125,4.75,-0.625,1.0625,3.5625,8.5625,0.6749375,0.625,4.3426573426573425,1.2937062937062938,10.321678321678322,2.4545454545454546,0.75,0.5,-0.8,0.6666666666666666,0.4,0.5,6.666666666666667,4.666666666666667,4.8,4.8,4.3,4.0,0.6719999999999999,1.2,3.6,9.4,4.295454545454546,1.2954545454545454,14.0,85.66666666666667,4.5,17,162.0,0.5925925925925926,4.802469135802469,4.0,0.8024691358024691,1.308641975308642,3.259259259259259,8.253086419753087,0.7469876543209877,0.7654320987654321,3.7928720203656563,1.2337421893080307,9.191622309650544,2.7181208053691277,0.38271604938271603,0.6790123456790124,1.2345679012345678,0.0,9.0,1.0,0.6737645452321606,0.31512068808856064,0.3586438571435998,57.44444444444444,12.777777777777779,16,0.375,3.1875,4.5,-1.3125,0.5,2.0625,7.6875,0.5356875000000001,0.3125,4.276595744680851,1.3900709219858156,8.872340425531915,3.893617021276596,0.625,0.5,-0.6666666666666666,0.3333333333333333,0.6,0.4,3.3333333333333335,5.0,4.2,3.0,3.7,4.7,0.6334000000000001,0.8,1.2,6.6,3.13953488372093,1.3488372093023255,8.333333333333334,58.0,6.48,18,162.0,0.5,4.351851851851852,4.222222222222222,0.12962962962962962,1.0679012345679013,3.432098765432099,8.518518518518519,0.6901975308641972,0.41975308641975306,3.8230644036270633,1.2966751918158568,8.52499418739828,3.176470588235294,0.5925925925925926,0.48148148148148145,0.35802469135802467,0.0,9.0,2.0,0.6523643368212997,0.2930045253498058,0.3593598114714939,54.77777777777778,12.88888888888889,4.0,2.014925373134328,1.3880597014925373,12.492537313432836,2.8208955223880596,5.583333333333333,93.0,2.7551020408163267,1.7142857142857144,11.571428571428571,17,32.0,2.495049504950495,1.0643564356435644,9.445544554455445,1.9603960396039604,6.3125,90.5,1.8305084745762712,0.6610169491525424,9.152542372881356,4.0,5.25,1.375,7.875,3.375,6.0,95.0,3.789473684210526,1.2105263157894737,6.631578947368421,19,34.0,3.217391304347826,1.2367149758454106,9.73913043478261,2.0,6.088235294117647,96.52941176470588,1.9636363636363636,0.9818181818181819,8.836363636363636
2026-04-30,2026-04-30T17:10:00Z,823634,121,120,New York Mets,Washington Nationals,17,0.4117647058823529,3.6470588235294117,4.0588235294117645,-0.4117647058823529,0.7647058823529411,3.235294117647059,7.705882352941177,0.7161764705882352,0.5882352941176471,3.6423982869379015,1.2591006423982871,9.019271948608138,3.411134903640257,0.47058823529411764,0.3333333333333333,-1.6666666666666667,0.0,0.0,0.4,2.0,5.333333333333333,1.4,5.4,3.7,4.2,0.6643999999999999,0.8,1.6,6.6,5.5227272727272725,1.4090909090909092,12.666666666666666,69.0,2.8421052631578947,17,162.0,0.5123456790123457,4.728395061728395,4.41358024691358,0.3148148148148148,1.382716049382716,3.4753086419753085,8.179012345679013,0.729586419753086,0.9074074074074074,4.028631284916201,1.3226256983240223,8.71717877094972,3.494413407821229,0.4876543209876543,0.6049382716049383,0.8271604938271605,0.0,9.0,1.0,0.6318672848362454,0.28220405350719363,0.34966323132905175,49.888888888888886,12.0,16,0.4375,5.875,6.5,-0.625,1.1875,3.4375,7.875,0.7921874999999998,1.0625,6.211267605633803,1.6056338028169015,7.605633802816901,5.070422535211268,0.875,0.6,0.7,0.6666666666666666,0.6,0.4,5.333333333333333,7.666666666666667,4.8,6.4,5.6,7.6,0.7706000000000001,0.6,2.4,5.8,6.545454545454546,1.5,14.333333333333334,83.66666666666667,10.046511627906977,17,162.0,0.4074074074074074,4.2407407407407405,5.549382716049383,-1.308641975308642,0.9938271604938271,2.734567901234568,8.339506172839506,0.6969567901234565,0.8148148148148148,5.349414519906323,1.44519906323185,7.891334894613583,3.5789227166276345,0.5802469135802469,0.41975308641975306,-0.7283950617283951,0.0,9.0,0.0,0.736038134317553,0.34003190407202966,0.3960062302455234,53.22222222222222,11.777777777777779,4.0,3.857142857142857,1.1428571428571428,10.714285714285714,3.4285714285714284,5.25,93.25,2.8125,1.125,10.125,18,33.0,2.7,1.0754716981132075,10.39245283018868,3.362264150943396,5.353535353535353,93.51515151515152,2.769230769230769,0.9230769230769231,13.153846153846153,3.0,12.405405405405405,2.3513513513513513,8.027027027027026,5.108108108108108,4.111111111111112,79.66666666666667,12.405405405405405,2.3513513513513513,8.027027027027026,22,31.0,4.835820895522388,1.3176972281449892,5.756929637526652,2.1300639658848612,5.043010752688172,80.09677419354838,4.8,1.2666666666666666,7.2
2026-04-30,2026-04-30T23:40:00Z,823714,142,141,Minnesota Twins,Toronto Blue Jays,17,0.5882352941176471,5.411764705882353,4.529411764705882,0.8823529411764706,1.2352941176470589,4.470588235294118,9.235294117647058,0.6564705882352943,0.7058823529411765,4.2885906040268456,1.4161073825503356,8.154362416107382,3.8053691275167787,0.47058823529411764,0.75,1.75,1.0,0.8,0.7,9.333333333333334,4.0,7.0,4.6,5.6,4.5,0.6948,2.2,4.0,8.4,4.704545454545454,1.3863636363636365,9.0,58.0,5.0,17,163.0,0.43558282208588955,4.196319018404908,4.773006134969325,-0.5766871165644172,1.1717791411042944,3.0736196319018405,8.466257668711657,0.683337423312883,0.7055214723926381,4.5511957278848385,1.309496169027165,8.65103320176457,2.889946598560483,0.5214723926380368,0.47560975609756095,-0.7439024390243902,0.0,9.0,0.0,0.6655544864895373,0.31653201364439537,0.3490224728451421,55.55555555555556,12.555555555555555,15,0.4,3.8,5.466666666666667,-1.6666666666666667,0.9333333333333333,3.533333333333333,6.933333333333334,0.7149333333333333,0.4666666666666667,4.741463414634146,1.302439024390244,11.06341463414634,3.55609756097561,0.7333333333333333,0.0,-2.3333333333333335,0.3333333333333333,0.4,0.2,5.333333333333333,6.333333333333333,4.2,5.2,3.1,5.6,0.6732,0.8,3.0,6.2,4.8,1.2444444444444445,15.333333333333334,66.66666666666667,0.0,18,162.0,0.5802469135802469,4.925925925925926,4.450617283950617,0.47530864197530864,1.1790123456790123,3.2098765432098766,6.783950617283951,0.7285864197530866,0.47530864197530864,4.187065368567454,1.2726008344923505,8.949930458970792,3.2357440890125173,0.5308641975308642,0.49382716049382713,-0.20987654320987653,0.0,9.0,0.0,0.7332294856959564,0.32689190605872376,0.40633757963723244,51.22222222222222,11.444444444444445,4.0,5.491525423728813,1.271186440677966,6.406779661016949,2.288135593220339,4.916666666666667,83.0,5.170212765957447,1.2765957446808511,7.468085106382978,17,27.0,5.104783599088838,1.298405466970387,7.380410022779043,1.9066059225512528,5.419753086419753,87.25925925925925,5.294117647058823,1.0,7.9411764705882355,3.0,1.5576923076923077,0.576923076923077,13.5,1.0384615384615385,5.777777777777778,85.33333333333333,1.5576923076923077,0.576923076923077,13.5,23,32.0,3.5906735751295336,1.0621761658031088,8.813471502590673,2.33160621761658,6.03125,94.6875,5.282608695652174,1.826086956521739,10.565217391304348
2026-04-30,2026-04-30T17:40:00Z,823795,158,109,Milwaukee Brewers,Arizona Diamondbacks,15,0.5333333333333333,5.333333333333333,4.266666666666667,1.0666666666666667,1.0666666666666667,5.0,8.466666666666667,0.8395333333333334,1.6,4.159090909090909,1.378787878787879,9.681818181818182,4.295454545454546,0.4,0.5555555555555556,2.2222222222222223,0.0,0.0,0.4,3.3333333333333335,6.0,2.4,5.2,4.3,4.9,0.742,1.2,3.8,6.8,5.232558139534884,1.4883720930232558,14.333333333333334,83.33333333333333,7.534883720930233,18,162.0,0.5987654320987654,4.9753086419753085,3.9135802469135803,1.0617283950617284,1.0246913580246915,3.4814814814814814,7.814814814814815,0.7008148148148143,1.0123456790123457,3.5825242718446604,1.2281553398058251,8.9375866851595,3.332871012482663,0.4691358024691358,0.6419753086419753,0.9506172839506173,0.0,9.0,1.0,0.7016597317232538,0.33597860675138247,0.36568112497187155,49.666666666666664,11.666666666666666,17,0.5294117647058824,4.176470588235294,4.647058823529412,-0.47058823529411764,0.7647058823529411,2.588235294117647,8.176470588235293,0.6482941176470588,0.5882352941176471,3.857142857142857,1.21875,7.714285714285714,3.0736607142857144,0.6470588235294118,0.4,0.1,0.3333333333333333,0.6,0.6,4.666666666666667,5.333333333333333,5.2,4.2,4.4,3.5,0.6540000000000001,1.0,2.4,10.4,3.9767441860465116,1.1627906976744187,8.666666666666666,45.666666666666664,7.269230769230769,17,163.0,0.49079754601226994,4.871165644171779,4.840490797546012,0.03067484662576687,1.3251533742331287,3.3496932515337425,8.14723926380368,0.7766993865030677,0.7423312883435583,4.48348623853211,1.3183486238532112,8.038073394495413,3.1211009174311926,0.5153374233128835,0.45121951219512196,-0.3048780487804878,0.0,9.0,0.0,0.672418755703182,0.28332966212921273,0.38908909357396926,51.666666666666664,12.777777777777779,3.0,4.32,1.0799999999999998,8.64,1.62,5.555555555555556,77.0,4.32,1.0799999999999998,8.64,18,12.0,3.2010309278350517,0.9123711340206185,11.551546391752577,1.9484536082474226,5.388888888888889,80.33333333333333,3.5217391304347827,1.0434782608695652,11.73913043478261,3.0,2.872340425531915,1.2127659574468086,13.212765957446809,3.4468085106382977,5.222222222222222,91.0,2.872340425531915,1.2127659574468086,13.212765957446809,20,17.0,4.86,1.1280000000000001,9.72,2.7,4.901960784313725,83.6470588235294,3.272727272727273,1.0,10.636363636363637
2026-04-30,2026-04-30T16:40:00Z,824524,113,115,Cincinnati Reds,Colorado Rockies,16,0.5625,3.375,4.375,-1.0,0.9375,4.3125,9.0625,0.6054375000000001,1.0,4.0344827586206895,1.4,8.006896551724138,4.841379310344828,0.4375,0.4444444444444444,-1.7777777777777777,0.3333333333333333,0.2,0.6,5.0,7.333333333333333,4.0,7.4,3.7,4.4,0.618,1.0,5.2,8.4,6.906976744186046,1.9069767441860466,14.666666666666666,87.0,3.6818181818181817,18,165.0,0.509090909090909,4.393939393939394,4.2,0.19393939393939394,1.0303030303030303,3.2545454545454544,8.709090909090909,0.7026242424242422,0.6545454545454545,3.86593707250342,1.2188782489740082,8.698358413132695,3.0656634746922027,0.5272727272727272,0.5542168674698795,0.3373493975903614,0.0,9.0,1.0,0.6351811727612167,0.31240147162513726,0.3227797011360794,48.77777777777778,11.444444444444445,16,0.375,4.0625,4.4375,-0.375,1.0,2.625,10.125,0.6319999999999998,1.0625,4.2665094339622645,1.3584905660377358,7.195754716981132,3.375,0.375,0.2,-1.3,0.0,0.2,0.4,3.0,7.0,4.2,5.8,4.1,5.0,0.6874,1.0,3.6,10.0,5.037313432835821,1.5,13.333333333333334,82.33333333333333,7.425,18,162.0,0.2654320987654321,3.685185185185185,6.302469135802469,-2.617283950617284,0.9876543209876543,2.4382716049382718,9.450617283950617,0.6596913580246913,0.5370370370370371,5.966603505447655,1.5824253908100427,6.989815253434391,3.542870677404074,0.6790123456790124,0.2222222222222222,-2.6296296296296298,0.0,9.0,0.0,0.7028869599305256,0.3073255508062458,0.39556140912427984,49.77777777777778,11.666666666666666,4.0,5.85,1.7,5.4,3.6,5.0,83.25,8.357142857142858,1.8571428571428572,5.142857142857143,18,29.0,2.867735470941884,1.1482965931863727,8.062124248496994,2.3266533066132267,5.735632183908046,92.3103448275862,3.6818181818181817,1.2954545454545454,7.9772727272727275,3.0,9.0,2.3076923076923075,6.923076923076923,2.769230769230769,4.333333333333333,90.0,9.0,2.3076923076923075,6.923076923076923,22,26.0,4.670616113744076,1.3364928909952607,8.061611374407583,2.495260663507109,5.41025641025641,88.6923076923077,4.959183673469388,1.4081632653061225,8.816326530612244
2026-04-30,2026-04-30T16:35:00Z,824848,110,117,Baltimore Orioles,Houston Astros,16,0.5625,4.3125,4.125,0.1875,0.9375,4.0625,9.3125,0.6655000000000001,0.5,3.8207547169811322,1.3372641509433962,8.787735849056604,3.6297169811320753,0.625,0.6,0.6,1.0,0.8,0.6,7.0,3.6666666666666665,5.8,4.0,4.3,3.9,0.7101999999999999,1.4,4.4,8.0,3.2,1.2666666666666666,10.666666666666666,49.333333333333336,3.375,17,162.0,0.46296296296296297,4.179012345679013,4.864197530864198,-0.6851851851851852,1.1790123456790123,2.9876543209876543,8.993827160493828,0.7105679012345675,0.7469135802469136,4.604699860400186,1.365286179618427,8.486970684039088,3.285481619357841,0.5432098765432098,0.48148148148148145,-0.35802469135802467,0.0,9.0,0.0,0.7361727268358366,0.335447515729743,0.4007252111060936,52.333333333333336,11.666666666666666,17,0.35294117647058826,5.588235294117647,6.294117647058823,-0.7058823529411765,1.1176470588235294,4.588235294117647,7.647058823529412,0.7742352941176471,0.5294117647058824,6.502293577981652,1.7064220183486238,9.722477064220184,6.006880733944954,0.29411764705882354,0.1,-2.5,0.0,0.0,0.1,3.3333333333333335,6.666666666666667,3.4,7.6,5.0,7.5,0.8224,0.6,2.6,7.0,8.479338842975206,2.0578512396694215,13.0,79.0,4.153846153846154,17,162.0,0.5370370370370371,4.234567901234568,4.104938271604938,0.12962962962962962,1.123456790123457,2.9074074074074074,8.030864197530864,0.694975308641975,0.5246913580246914,3.863384188626907,1.2239944521497919,9.386962552011095,3.1705963938973647,0.43209876543209874,0.5061728395061729,0.6049382716049383,0.0,9.0,2.0,0.7542972488726941,0.3551160397107715,0.39918120916192273,53.44444444444444,11.11111111111111,3.0,9.0,2.3636363636363638,4.090909090909091,5.7272727272727275,3.6666666666666665,83.66666666666667,9.0,2.3636363636363638,4.090909090909091,19,31.0,3.986220472440945,1.3346456692913384,8.76968503937008,2.763779527559055,5.46236559139785,90.93548387096774,2.511627906976744,1.3255813953488371,7.534883720930233,3.0,5.869565217391305,1.3043478260869565,9.978260869565217,3.5217391304347827,5.111111111111112,84.66666666666667,5.869565217391305,1.3043478260869565,9.978260869565217,19,13.0,6.662337662337662,1.7532467532467533,10.168831168831169,6.136363636363637,3.948717948717949,81.23076923076923,7.448275862068965,2.1724137931034484,8.379310344827585
2026-04-30,2026-04-30T16:40:00Z,824850,110,117,Baltimore Orioles,Houston Astros,16,0.5625,4.3125,4.125,0.1875,0.9375,4.0625,9.3125,0.6655000000000001,0.5,3.8207547169811322,1.3372641509433962,8.787735849056604,3.6297169811320753,0.625,0.6,0.6,1.0,0.8,0.6,7.0,3.6666666666666665,5.8,4.0,4.3,3.9,0.7101999999999999,1.4,4.4,8.0,3.2,1.2666666666666666,10.666666666666666,49.333333333333336,3.375,17,162.0,0.46296296296296297,4.179012345679013,4.864197530864198,-0.6851851851851852,1.1790123456790123,2.9876543209876543,8.993827160493828,0.7105679012345675,0.7469135802469136,4.604699860400186,1.365286179618427,8.486970684039088,3.285481619357841,0.5432098765432098,0.48148148148148145,-0.35802469135802467,0.0,9.0,0.0,0.7361727268358366,0.335447515729743,0.4007252111060936,52.333333333333336,11.666666666666666,17,0.35294117647058826,5.588235294117647,6.294117647058823,-0.7058823529411765,1.1176470588235294,4.588235294117647,7.647058823529412,0.7742352941176471,0.5294117647058824,6.502293577981652,1.7064220183486238,9.722477064220184,6.006880733944954,0.29411764705882354,0.1,-2.5,0.0,0.0,0.1,3.3333333333333335,6.666666666666667,3.4,7.6,5.0,7.5,0.8224,0.6,2.6,7.0,8.479338842975206,2.0578512396694215,13.0,79.0,4.153846153846154,17,162.0,0.5370370370370371,4.234567901234568,4.104938271604938,0.12962962962962962,1.123456790123457,2.9074074074074074,8.030864197530864,0.694975308641975,0.5246913580246914,3.863384188626907,1.2239944521497919,9.386962552011095,3.1705963938973647,0.43209876543209874,0.5061728395061729,0.6049382716049383,0.0,9.0,2.0,0.7542972488726941,0.3551160397107715,0.39918120916192273,53.44444444444444,11.11111111111111,1.0,0.0,0.8,3.6,3.6,5.0,66.0,0.0,0.8,3.6,24,12.0,6.242774566473988,1.5433526011560694,7.335260115606936,3.433526011560694,4.805555555555555,78.33333333333333,7.163265306122449,1.2244897959183674,4.959183673469388,,,,,,,,,,,,,,,,,,,,,
2026-04-30,2026-04-30T16:15:00Z,824929,144,116,Atlanta Braves,Detroit Tigers,17,0.5882352941176471,5.529411764705882,3.176470588235294,2.3529411764705883,1.2352941176470589,3.588235294117647,7.529411764705882,0.7937058823529411,0.47058823529411764,2.8609271523178808,1.0728476821192052,7.867549668874172,2.801324503311258,0.47058823529411764,0.6,1.8,0.3333333333333333,0.6,0.5,5.666666666666667,5.666666666666667,7.2,4.8,5.3,4.0,0.7732,1.0,4.0,7.6,4.8,1.488888888888889,12.0,79.0,9.0,17,163.0,0.4723926380368098,4.466257668711656,4.515337423312883,-0.049079754601226995,1.177914110429448,3.5337423312883436,8.478527607361963,0.6955644171779135,0.5030674846625767,4.34139599170698,1.3075328265376642,8.850725639253628,3.3213545266067728,0.3312883435582822,0.48148148148148145,-0.5061728395061729,0.0,9.0,0.0,0.7967263120165913,0.34509883616629355,0.45162747585029767,65.66666666666667,14.777777777777779,16,0.4375,4.375,3.75,0.625,0.75,3.75,8.75,0.6714375000000001,0.375,3.6576354679802954,1.3078817733990147,8.312807881773399,4.056650246305419,0.6875,0.2,-1.0,1.0,0.6,0.5,5.333333333333333,1.0,4.6,2.8,4.6,3.6,0.6822000000000001,1.0,2.6,6.8,2.9302325581395348,1.2093023255813953,8.666666666666666,41.333333333333336,1.0384615384615385,18,162.0,0.5370370370370371,4.679012345679013,4.265432098765432,0.41358024691358025,1.2222222222222223,3.154320987654321,8.975308641975309,0.7429506172839504,0.3765432098765432,3.9475516361104663,1.249013692271989,8.615688094685542,3.038988164307264,0.4876543209876543,0.5061728395061729,0.2839506172839506,0.0,9.0,2.0,0.6417264489238464,0.2955991691384483,0.3461272797853982,51.44444444444444,11.88888888888889,3.0,1.0188679245283019,1.0188679245283019,8.150943396226415,2.547169811320755,5.888888888888889,82.66666666666667,1.0188679245283019,1.0188679245283019,8.150943396226415,20,28.0,5.29637526652452,1.3944562899786779,7.541577825159915,2.9360341151385927,5.583333333333334,89.78571428571429,4.909090909090909,1.309090909090909,9.818181818181818,3.0,4.764705882352941,1.4705882352941178,6.352941176470588,2.6470588235294117,5.666666666666667,87.0,4.764705882352941,1.4705882352941178,6.352941176470588,22,31.0,3.65625,1.2447916666666667,8.765625,3.1875,6.193548387096774,93.25806451612904,6.319148936170213,1.8510638297872342,9.191489361702128
