official_date,game_datetime,game_pk,home_team_id,away_team_id,home_team_name,away_team_name,home_games_played,home_season_win_pct,home_season_runs_scored_avg,home_season_runs_allowed_avg,home_season_run_diff_avg,home_season_batting_home_runs_avg,home_season_batting_walks_avg,home_season_batting_strikeouts_avg,home_season_batting_ops_avg,home_season_stolen_bases_avg,home_season_pitching_era,home_season_pitching_whip,home_season_pitching_k9,home_season_pitching_bb9,home_season_errors_avg,home_venue_split_win_pct,home_venue_split_run_diff_avg,home_last3_win_pct,home_last5_win_pct,home_last10_win_pct,home_last3_runs_scored_avg,home_last3_runs_allowed_avg,home_last5_runs_scored_avg,home_last5_runs_allowed_avg,home_last10_runs_scored_avg,home_last10_runs_allowed_avg,home_last5_batting_ops_avg,home_last5_home_runs_avg,home_last5_walks_avg,home_last5_strikeouts_avg,home_last5_pitching_era,home_last5_pitching_whip,home_bullpen_last3_outs_avg,home_bullpen_last3_pitches_avg,home_bullpen_last3_era,home_days_since_last_game,home_last_season_games_played,home_last_season_win_pct,home_last_season_runs_scored_avg,home_last_season_runs_allowed_avg,home_last_season_run_diff_avg,home_last_season_batting_home_runs_avg,home_last_season_batting_walks_avg,home_last_season_batting_strikeouts_avg,home_last_season_batting_ops_avg,home_last_season_stolen_bases_avg,home_last_season_pitching_era,home_last_season_pitching_whip,home_last_season_pitching_k9,home_last_season_pitching_bb9,home_last_season_errors_avg,home_last_season_venue_split_win_pct,home_last_season_venue_split_run_diff_avg,home_lineup_confirmed,home_lineup_batters,home_lineup_unavailable_regulars,home_lineup_avg_ops,home_lineup_avg_obp,home_lineup_avg_slg,home_lineup_avg_plate_appearances,home_lineup_avg_starts,away_games_played,away_season_win_pct,away_season_runs_scored_avg,away_season_runs_allowed_avg,away_season_run_diff_avg,away_season_batting_home_runs_avg,away_season_batting_walks_avg,away_season_batting_strikeouts_avg,away_season_batting_ops_avg,away_season_stolen_bases_avg,away_season_pitching_era,away_season_pitching_whip,away_season_pitching_k9,away_season_pitching_bb9,away_season_errors_avg,away_venue_split_win_pct,away_venue_split_run_diff_avg,away_last3_win_pct,away_last5_win_pct,away_last10_win_pct,away_last3_runs_scored_avg,away_last3_runs_allowed_avg,away_last5_runs_scored_avg,away_last5_runs_allowed_avg,away_last10_runs_scored_avg,away_last10_runs_allowed_avg,away_last5_batting_ops_avg,away_last5_home_runs_avg,away_last5_walks_avg,away_last5_strikeouts_avg,away_last5_pitching_era,away_last5_pitching_whip,away_bullpen_last3_outs_avg,away_bullpen_last3_pitches_avg,away_bullpen_last3_era,away_days_since_last_game,away_last_season_games_played,away_last_season_win_pct,away_last_season_runs_scored_avg,away_last_season_runs_allowed_avg,away_last_season_run_diff_avg,away_last_season_batting_home_runs_avg,away_last_season_batting_walks_avg,away_last_season_batting_strikeouts_avg,away_last_season_batting_ops_avg,away_last_season_stolen_bases_avg,away_last_season_pitching_era,away_last_season_pitching_whip,away_last_season_pitching_k9,away_last_season_pitching_bb9,away_last_season_errors_avg,away_last_season_venue_split_win_pct,away_last_season_venue_split_run_diff_avg,away_lineup_confirmed,away_lineup_batters,away_lineup_unavailable_regulars,away_lineup_avg_ops,away_lineup_avg_obp,away_lineup_avg_slg,away_lineup_avg_plate_appearances,away_lineup_avg_starts,home_pitcher_starts,home_pitcher_era,home_pitcher_whip,home_pitcher_k9,home_pitcher_bb9,home_pitcher_innings_per_start,home_pitcher_pitches_per_start,home_pitcher_last3_era,home_pitcher_last3_whip,home_pitcher_last3_k9,home_pitcher_days_since_last_start,home_pitcher_last_season_starts,home_pitcher_last_season_era,home_pitcher_last_season_whip,home_pitcher_last_season_k9,home_pitcher_last_season_bb9,home_pitcher_last_season_innings_per_start,home_pitcher_last_season_pitches_per_start,home_pitcher_last_season_last3_era,home_pitcher_last_season_last3_whip,home_pitcher_last_season_last3_k9,away_pitcher_starts,away_pitcher_era,away_pitcher_whip,away_pitcher_k9,away_pitcher_bb9,away_pitcher_innings_per_start,away_pitcher_pitches_per_start,away_pitcher_last3_era,away_pitcher_last3_whip,away_pitcher_last3_k9,away_pitcher_days_since_last_start,away_pitcher_last_season_starts,away_pitcher_last_season_era,away_pitcher_last_season_whip,away_pitcher_last_season_k9,away_pitcher_last_season_bb9,away_pitcher_last_season_innings_per_start,away_pitcher_last_season_pitches_per_start,away_pitcher_last_season_last3_era,away_pitcher_last_season_last3_whip,away_pitcher_last_season_last3_k9
2026-05-01,2026-05-01T22:45:00Z,822744,120,158,Washington Nationals,Milwaukee Brewers,16,0.4375,5.875,6.5,-0.625,1.1875,3.4375,7.875,0.7921874999999998,1.0625,6.211267605633803,1.6056338028169015,7.605633802816901,5.070422535211268,0.875,0.16666666666666666,-2.8333333333333335,0.6666666666666666,0.6,0.4,5.333333333333333,7.666666666666667,4.8,6.4,5.6,7.6,0.7706000000000001,0.6,2.4,5.8,6.545454545454546,1.5,14.333333333333334,83.66666666666667,10.046511627906977,18,162.0,0.4074074074074074,4.2407407407407405,5.549382716049383,-1.308641975308642,0.9938271604938271,2.734567901234568,8.339506172839506,0.6969567901234565,0.8148148148148148,5.349414519906323,1.44519906323185,7.891334894613583,3.5789227166276345,0.5802469135802469,0.3950617283950617,-1.8888888888888888,0.0,9.0,0.0,0.736038134317553,0.34003190407202966,0.3960062302455234,53.22222222222222,11.777777777777779,15,0.5333333333333333,5.333333333333333,4.266666666666667,1.0666666666666667,1.0666666666666667,5.0,8.466666666666667,0.8395333333333334,1.6,4.159090909090909,1.378787878787879,9.681818181818182,4.295454545454546,0.4,0.5,-0.6666666666666666,0.0,0.0,0.4,3.3333333333333335,6.0,2.4,5.2,4.3,4.9,0.742,1.2,3.8,6.8,5.232558139534884,1.4883720930232558,14.333333333333334,83.33333333333333,7.534883720930233,19,162.0,0.5987654320987654,4.9753086419753085,3.9135802469135803,1.0617283950617284,1.0246913580246915,3.4814814814814814,7.814814814814815,0.7008148148148143,1.0123456790123457,3.5825242718446604,1.2281553398058251,8.9375866851595,3.332871012482663,0.4691358024691358,0.5555555555555556,1.1728395061728396,0.0,9.0,1.0,0.7016597317232538,0.33597860675138247,0.36568112497187155,49.666666666666664,11.666666666666666,3.0,7.071428571428571,1.5,10.285714285714286,5.142857142857143,4.666666666666667,92.66666666666667,7.071428571428571,1.5,10.285714285714286,21,33.0,5.7,1.4277777777777778,6.2,3.1,5.454545454545454,89.24242424242425,5.711538461538462,1.4423076923076925,8.307692307692308,3.0,3.306122448979592,1.0408163265306123,15.428571428571429,4.959183673469388,5.444444444444444,96.33333333333333,3.306122448979592,1.0408163265306123,15.428571428571429,24,14.0,4.382198952879581,1.1937172774869111,11.87434554973822,3.9581151832460733,4.5476190476190474,79.0,4.0212765957446805,1.3404255319148937,8.617021276595745
2026-05-01,2026-05-01T23:10:00Z,822990,139,137,Tampa Bay Rays,San Francisco Giants,15,0.5333333333333333,4.666666666666667,5.333333333333333,-0.6666666666666666,0.8,3.066666666666667,7.2,0.7485999999999999,1.0666666666666667,4.59,1.2225,8.1,3.3075,1.1333333333333333,0.6666666666666666,-0.8333333333333334,1.0,0.6,0.6,5.0,3.6666666666666665,3.8,5.2,4.2,5.0,0.7118,0.2,2.4,6.8,4.5,1.3478260869565217,12.333333333333334,63.666666666666664,5.108108108108108,19,162.0,0.47530864197530864,4.407407407407407,4.216049382716049,0.19135802469135801,1.123456790123457,2.888888888888889,8.623456790123457,0.7118827160493822,1.1975308641975309,3.9424778761061945,1.220540288775035,8.903586399627388,2.9804378202142523,0.5,0.5061728395061729,0.41975308641975306,0.0,9.0,0.0,0.7337216316472089,0.3364871685267453,0.3972344631204636,52.333333333333336,11.777777777777779,16,0.375,3.1875,4.5,-1.3125,0.5,2.0625,7.6875,0.5356875000000001,0.3125,4.276595744680851,1.3900709219858156,8.872340425531915,3.893617021276596,0.625,0.5,-0.6666666666666666,0.3333333333333333,0.6,0.4,3.3333333333333335,5.0,4.2,3.0,3.7,4.7,0.6334000000000001,0.8,1.2,6.6,3.13953488372093,1.3488372093023255,8.333333333333334,58.0,6.48,19,162.0,0.5,4.351851851851852,4.222222222222222,0.12962962962962962,1.0679012345679013,3.432098765432099,8.518518518518519,0.6901975308641972,0.41975308641975306,3.8230644036270633,1.2966751918158568,8.52499418739828,3.176470588235294,0.5925925925925926,0.48148148148148145,0.35802469135802467,0.0,9.0,2.0,0.6523643368212997,0.2930045253498058,0.3593598114714939,54.77777777777778,12.88888888888889,2.0,4.153846153846154,1.153846153846154,9.346153846153847,7.269230769230769,4.333333333333333,74.0,4.153846153846154,1.153846153846154,9.346153846153847,25,0.0,,,,,,,,,,3.0,2.076923076923077,0.9807692307692308,9.346153846153847,3.1153846153846154,5.777777777777778,98.0,2.076923076923077,0.9807692307692308,9.346153846153847,24,32.0,3.6526508226691043,1.2120658135283364,9.180987202925046,3.603290676416819,5.697916666666667,95.90625,7.902439024390244,1.6097560975609757,9.878048780487806
2026-05-01,2026-05-02T00:15:00Z,823066,138,119,St. Louis Cardinals,Los Angeles Dodgers,16,0.5,4.3125,5.5625,-1.25,1.0625,4.25,7.875,0.7075000000000001,0.5625,5.089655172413793,1.4896551724137932,6.020689655172414,4.096551724137931,0.5625,0.5,-1.6,0.0,0.4,0.4,2.3333333333333335,8.333333333333334,3.2,5.6,4.0,6.1,0.6808,1.0,4.4,7.2,4.6,1.2222222222222223,13.0,76.0,6.230769230769231,18,162.0,0.48148148148148145,4.253086419753086,4.654320987654321,-0.4012345679012346,0.9135802469135802,2.950617283950617,8.154320987654321,0.7298395061728387,0.5493827160493827,4.2863128491620115,1.3233240223463687,7.598463687150838,2.897346368715084,0.49382716049382713,0.5432098765432098,0.04938271604938271,0.0,9.0,0.0,0.6909851911020982,0.31642328169819706,0.3745619094039011,56.111111111111114,12.555555555555555,16,0.75,5.9375,3.5,2.4375,1.8125,4.1875,8.8125,0.8186249999999999,0.4375,3.3986013986013988,1.132867132867133,8.244755244755245,3.4615384615384617,0.3125,0.8333333333333334,4.666666666666667,0.6666666666666666,0.6,0.8,4.0,2.6666666666666665,4.6,3.8,7.2,3.9,0.8642,1.6,5.8,10.4,3.477272727272727,1.2045454545454546,9.0,47.333333333333336,2.0,18,162.0,0.5740740740740741,5.092592592592593,4.216049382716049,0.8765432098765432,1.5061728395061729,3.580246913580247,8.351851851851851,0.7813641975308646,0.5432098765432098,3.953504510756419,1.2581540596807772,9.39972241498959,3.5163081193615544,0.41975308641975306,0.5061728395061729,0.5925925925925926,0.0,9.0,0.0,0.7866190597922915,0.33775785540750325,0.44886120438478827,57.0,13.0,4.0,4.285714285714286,1.5714285714285714,5.142857142857143,3.4285714285714284,5.25,87.75,5.0625,1.5,5.625,18,29.0,4.213186813186813,1.3054945054945055,7.23956043956044,2.3736263736263736,5.229885057471264,82.34482758620689,4.8,1.3333333333333333,7.8,3.0,6.6,1.4666666666666666,8.4,3.6,5.0,86.0,6.6,1.4666666666666666,8.4,20,12.0,3.1675977653631286,0.9720670391061453,11.162011173184357,1.9608938547486034,4.972222222222222,77.08333333333333,0.6,0.4,13.2
2026-05-01,2026-05-02T01:45:00Z,823146,136,118,Seattle Mariners,Kansas City Royals,17,0.47058823529411764,4.0588235294117645,3.411764705882353,0.6470588235294118,0.9411764705882353,4.470588235294118,9.470588235294118,0.6797058823529412,0.5294117647058824,2.947598253275109,1.0414847161572054,8.724890829694322,2.1812227074235806,0.47058823529411764,0.6363636363636364,1.4545454545454546,1.0,0.8,0.5,6.666666666666667,3.3333333333333335,5.8,3.8,4.2,3.4,0.622,1.0,5.8,8.2,3.477272727272727,1.2954545454545454,9.0,42.666666666666664,0.0,18,162.0,0.5555555555555556,4.728395061728395,4.283950617283951,0.4444444444444444,1.4691358024691359,3.3580246913580245,8.925925925925926,0.7207160493827159,0.9938271604938271,3.870328167730173,1.220373746581586,8.774384685505925,2.7935278030993618,0.42592592592592593,0.6296296296296297,0.5802469135802469,0.0,9.0,1.0,0.661594724015404,0.3201013297411207,0.34149339427428327,59.44444444444444,14.222222222222221,16,0.4375,3.375,4.0625,-0.6875,0.8125,3.75,8.5625,0.6411875,0.9375,3.9028436018957344,1.2938388625592419,9.085308056872037,4.030805687203792,0.375,0.3333333333333333,-2.3333333333333335,0.6666666666666666,0.4,0.4,3.0,2.0,2.2,3.6,3.1,3.7,0.6678000000000001,0.4,3.0,8.6,3.477272727272727,1.1363636363636365,6.666666666666667,32.0,1.35,19,162.0,0.5061728395061729,4.018518518518518,3.932098765432099,0.08641975308641975,0.9814814814814815,2.685185185185185,6.765432098765432,0.6670246913580246,0.6851851851851852,3.733642691415313,1.2431554524361947,7.962180974477958,2.994431554524362,0.38271604938271603,0.48148148148148145,0.25925925925925924,0.0,9.0,0.0,0.6587713560123666,0.31353936875545485,0.3452319872569118,55.111111111111114,13.11111111111111,3.0,1.5,0.7777777777777778,8.5,2.0,6.0,84.33333333333333,1.5,0.7777777777777778,8.5,23,30.0,2.9410714285714286,0.9267857142857143,9.54642857142857,1.7357142857142858,6.222222222222222,90.46666666666667,2.1176470588235294,0.5294117647058824,15.352941176470589,3.0,5.90625,1.6875,12.65625,5.0625,3.5555555555555554,65.66666666666667,5.90625,1.6875,12.65625,23,13.0,4.6702702702702705,1.183783783783784,14.302702702702703,2.918918918918919,4.743589743589744,83.0,2.769230769230769,0.7692307692307693,15.23076923076923
2026-05-01,2026-05-02T01:40:00Z,823309,135,145,San Diego Padres,Chicago White Sox,16,0.625,4.625,3.75,0.875,1.0,3.75,7.5,0.5850625,1.0,3.413793103448276,1.2137931034482758,9.372413793103448,3.103448275862069,0.375,0.6,0.9,1.0,1.0,0.8,7.0,3.0,7.2,2.8,5.5,3.4,0.6458,2.0,4.6,5.8,2.25,1.0,13.0,76.0,3.4615384615384617,19,162.0,0.5555555555555556,4.333333333333333,3.8333333333333335,0.5,0.9382716049382716,3.1481481481481484,7.166666666666667,0.7141111111111104,0.654320987654321,3.630146545708304,1.2086531751570133,8.949755757152825,3.3600837404047454,0.4567901234567901,0.6419753086419753,1.0987654320987654,0.0,9.0,0.0,0.6822937379621045,0.3076508639823065,0.37464287397979795,57.22222222222222,13.333333333333334,16,0.375,3.0625,4.9375,-1.875,0.75,3.375,10.0,0.628875,0.8125,4.695652173913044,1.4202898550724639,8.152173913043478,4.434782608695652,0.6875,0.3,-3.2,0.3333333333333333,0.4,0.5,2.0,3.0,2.2,2.8,2.8,2.7,0.5904,0.4,3.6,9.0,2.7209302325581395,1.069767441860465,11.0,58.0,4.909090909090909,19,162.0,0.37037037037037035,3.993827160493827,4.580246913580247,-0.5864197530864198,1.0185185185185186,3.074074074074074,8.419753086419753,0.6436049382716056,0.5246913580246914,4.264830508474576,1.3637005649717515,8.173728813559322,3.781779661016949,0.6172839506172839,0.3333333333333333,-0.654320987654321,0.0,9.0,0.0,0.5789198481398784,0.2883915427394503,0.2905283054004282,48.666666666666664,12.333333333333334,3.0,5.538461538461538,1.6923076923076923,6.923076923076923,2.769230769230769,4.333333333333333,81.0,5.538461538461538,1.6923076923076923,6.923076923076923,20,26.0,6.696569920844327,1.7097625329815305,5.912928759894459,3.4195250659630605,4.858974358974359,80.1923076923077,9.878048780487806,1.829268292682927,3.951219512195122,0.0,,,,,,,,,,,0.0,,,,,,,,,
2026-05-01,2026-05-01T22:45:00Z,823389,134,113,Pittsburgh Pirates,Cincinnati Reds,16,0.625,5.125,3.9375,1.1875,1.125,4.375,9.25,0.718625,0.75,3.3440366972477062,1.348623853211009,9.660550458715596,4.644495412844036,0.5,0.7142857142857143,2.0,0.6666666666666666,0.6,0.7,8.666666666666666,5.0,6.0,4.6,5.3,3.7,0.7083999999999999,1.2,4.2,10.6,3.4964028776978417,1.4460431654676258,12.0,85.0,6.75,18,162.0,0.4382716049382716,3.5987654320987654,3.9814814814814814,-0.38271604938271603,0.7222222222222222,3.271604938271605,8.777777777777779,0.63612962962963,0.7098765432098766,3.7618825722273996,1.2162162162162162,8.266076421248835,2.9755358807082946,0.47530864197530864,0.5432098765432098,0.19753086419753085,0.0,9.0,0.0,0.7753313612939401,0.3573495392661719,0.41798182202776824,55.111111111111114,11.444444444444445,16,0.5625,3.375,4.375,-1.0,0.9375,4.3125,9.0625,0.6054375000000001,1.0,4.0344827586206895,1.4,8.006896551724138,4.841379310344828,0.4375,0.7142857142857143,0.0,0.3333333333333333,0.2,0.6,5.0,7.333333333333333,4.0,7.4,3.7,4.4,0.618,1.0,5.2,8.4,6.906976744186046,1.9069767441860466,14.666666666666666,87.0,3.6818181818181817,19,165.0,0.509090909090909,4.393939393939394,4.2,0.19393939393939394,1.0303030303030303,3.2545454545454544,8.709090909090909,0.7026242424242422,0.6545454545454545,3.86593707250342,1.2188782489740082,8.698358413132695,3.0656634746922027,0.5272727272727272,0.4634146341463415,0.04878048780487805,0.0,9.0,1.0,0.6351811727612167,0.31240147162513726,0.3227797011360794,48.77777777777778,11.444444444444445,3.0,1.0,0.9444444444444444,5.5,2.5,6.0,80.0,1.0,0.9444444444444444,5.5,23,32.0,4.185255198487713,1.2589792060491494,7.655954631379962,2.6030245746691874,5.510416666666667,89.6875,4.5,1.2857142857142858,9.0,3.0,7.714285714285714,2.0571428571428574,10.028571428571428,2.3142857142857145,3.888888888888889,78.0,7.714285714285714,2.0571428571428574,10.028571428571428,23,32.0,4.031434184675835,1.237721021611002,8.646365422396856,3.182711198428291,5.302083333333333,89.0625,5.023255813953488,1.255813953488372,8.790697674418604
2026-05-01,2026-05-01T23:05:00Z,823557,147,110,New York Yankees,Baltimore Orioles,16,0.5625,4.75,3.375,1.375,1.1875,4.875,9.625,0.680125,1.3125,2.9858823529411764,1.143529411764706,9.148235294117647,2.4776470588235293,0.5625,0.5714285714285714,1.1428571428571428,0.3333333333333333,0.2,0.4,6.333333333333333,6.666666666666667,4.4,5.2,5.2,4.8,0.6614,1.6,4.2,8.8,4.153846153846154,1.3615384615384614,9.666666666666666,55.333333333333336,8.379310344827585,18,162.0,0.5802469135802469,5.2407407407407405,4.228395061728395,1.0123456790123457,1.691358024691358,3.9444444444444446,9.030864197530864,0.8121234567901241,0.8271604938271605,3.9071544338967352,1.2475109979161842,9.002083815698079,3.4820560314887707,0.5802469135802469,0.6172839506172839,1.0493827160493827,0.0,9.0,1.0,0.7142129465061591,0.31899033069185695,0.3952226158143022,56.333333333333336,13.555555555555555,16,0.5625,4.3125,4.125,0.1875,0.9375,4.0625,9.3125,0.6655000000000001,0.5,3.8207547169811322,1.3372641509433962,8.787735849056604,3.6297169811320753,0.625,0.5,-0.5,1.0,0.8,0.6,7.0,3.6666666666666665,5.8,4.0,4.3,3.9,0.7101999999999999,1.4,4.4,8.0,3.2,1.2666666666666666,10.666666666666666,49.333333333333336,3.375,18,162.0,0.46296296296296297,4.179012345679013,4.864197530864198,-0.6851851851851852,1.1790123456790123,2.9876543209876543,8.993827160493828,0.7105679012345675,0.7469135802469136,4.604699860400186,1.365286179618427,8.486970684039088,3.285481619357841,0.5432098765432098,0.4444444444444444,-1.0123456790123457,0.0,9.0,0.0,0.7361727268358366,0.335447515729743,0.4007252111060936,52.333333333333336,11.666666666666666,4.0,2.4545454545454546,1.2545454545454546,9.818181818181818,2.9454545454545453,4.583333333333333,83.5,2.5714285714285716,1.1428571428571428,10.928571428571429,18,33.0,4.435318275154004,1.3737166324435317,9.480492813141684,3.6036960985626285,4.91919191919192,84.9090909090909,6.456521739130435,1.5652173913043477,7.630434782608695,,,,,,,,,,,,,,,,,,,,,
2026-05-01,2026-05-02T00:10:00Z,823713,142,141,Minnesota Twins,Toronto Blue Jays,17,0.5882352941176471,5.411764705882353,4.529411764705882,0.8823529411764706,1.2352941176470589,4.470588235294118,9.235294117647058,0.6564705882352943,0.7058823529411765,4.2885906040268456,1.4161073825503356,8.154362416107382,3.8053691275167787,0.47058823529411764,0.75,1.75,1.0,0.8,0.7,9.333333333333334,4.0,7.0,4.6,5.6,4.5,0.6948,2.2,4.0,8.4,4.704545454545454,1.3863636363636365,9.0,58.0,5.0,18,163.0,0.43558282208588955,4.196319018404908,4.773006134969325,-0.5766871165644172,1.1717791411042944,3.0736196319018405,8.466257668711657,0.683337423312883,0.7055214723926381,4.5511957278848385,1.309496169027165,8.65103320176457,2.889946598560483,0.5214723926380368,0.47560975609756095,-0.7439024390243902,0.0,9.0,0.0,0.6655544864895373,0.31653201364439537,0.3490224728451421,55.55555555555556,12.555555555555555,15,0.4,3.8,5.466666666666667,-1.6666666666666667,0.9333333333333333,3.533333333333333,6.933333333333334,0.7149333333333333,0.4666666666666667,4.741463414634146,1.302439024390244,11.06341463414634,3.55609756097561,0.7333333333333333,0.0,-2.3333333333333335,0.3333333333333333,0.4,0.2,5.333333333333333,6.333333333333333,4.2,5.2,3.1,5.6,0.6732,0.8,3.0,6.2,4.8,1.2444444444444445,15.333333333333334,66.66666666666667,0.0,19,162.0,0.5802469135802469,4.925925925925926,4.450617283950617,0.47530864197530864,1.1790123456790123,3.2098765432098766,6.783950617283951,0.7285864197530866,0.47530864197530864,4.187065368567454,1.2726008344923505,8.949930458970792,3.2357440890125173,0.5308641975308642,0.49382716049382713,-0.20987654320987653,0.0,9.0,0.0,0.7332294856959564,0.32689190605872376,0.40633757963723244,51.22222222222222,11.444444444444445,3.0,4.595744680851064,1.2765957446808511,4.595744680851064,2.297872340425532,5.222222222222222,79.66666666666667,4.595744680851064,1.2765957446808511,4.595744680851064,21,22.0,3.953271028037383,1.2523364485981308,8.74766355140187,3.7850467289719627,4.863636363636363,81.5,1.0588235294117647,0.6470588235294118,12.176470588235293,1.0,9.0,1.75,6.75,2.25,4.0,85.0,9.0,1.75,6.75,21,30.0,4.315334773218143,1.3542116630669545,7.639308855291577,2.974082073434125,5.144444444444445,85.53333333333333,3.75,1.75,9.0
2026-05-01,2026-05-01T23:10:00Z,823877,146,143,Miami Marlins,Philadelphia Phillies,17,0.5294117647058824,4.705882352941177,4.352941176470588,0.35294117647058826,0.7647058823529411,3.176470588235294,7.529411764705882,0.7590588235294119,1.2941176470588236,3.865771812080537,1.2416107382550337,9.120805369127517,4.046979865771812,0.8823529411764706,0.7,2.0,0.3333333333333333,0.4,0.4,4.333333333333333,6.0,4.2,4.2,4.5,4.8,0.7369999999999999,0.6,3.0,7.6,4.071428571428571,1.4285714285714286,10.0,57.0,1.8,18,162.0,0.4876543209876543,4.3765432098765435,4.925925925925926,-0.5493827160493827,0.9506172839506173,2.9753086419753085,7.697530864197531,0.7023827160493824,0.8518518518518519,4.595612009237875,1.3046189376443418,8.068822170900694,3.161431870669746,0.5246913580246914,0.4691358024691358,-0.7407407407407407,0.0,9.0,0.0,0.760809227425782,0.33518511347929975,0.42562411394648236,58.111111111111114,14.444444444444445,16,0.5,4.125,4.75,-0.625,1.0625,3.5625,8.5625,0.6749375,0.625,4.3426573426573425,1.2937062937062938,10.321678321678322,2.4545454545454546,0.75,0.5,-0.3333333333333333,0.6666666666666666,0.4,0.5,6.666666666666667,4.666666666666667,4.8,4.8,4.3,4.0,0.6719999999999999,1.2,3.6,9.4,4.295454545454546,1.2954545454545454,14.0,85.66666666666667,4.5,18,162.0,0.5925925925925926,4.802469135802469,4.0,0.8024691358024691,1.308641975308642,3.259259259259259,8.253086419753087,0.7469876543209877,0.7654320987654321,3.7928720203656563,1.2337421893080307,9.191622309650544,2.7181208053691277,0.38271604938271603,0.5061728395061729,0.37037037037037035,0.0,9.0,1.0,0.6737645452321606,0.31512068808856064,0.3586438571435998,57.44444444444444,12.777777777777779,4.0,5.4,1.55,9.0,4.95,5.0,87.0,6.230769230769231,1.9230769230769231,8.307692307692308,18,20.0,4.248251748251748,1.048951048951049,9.912587412587413,3.020979020979021,4.766666666666667,83.65,1.8837209302325582,0.6976744186046512,16.325581395348838,0.0,,,,,,,,,,,24.0,2.706013363028953,0.9354120267260579,11.726057906458797,1.9844097995545658,6.236111111111111,99.75,3.9375,1.3125,12.9375
2026-05-01,2026-05-02T01:38:00Z,824041,108,121,Los Angeles Angels,New York Mets,17,0.47058823529411764,4.882352941176471,5.176470588235294,-0.29411764705882354,1.2352941176470589,4.705882352941177,9.823529411764707,0.7188823529411763,0.4117647058823529,4.44,1.4866666666666666,9.18,5.58,0.8235294117647058,0.5,-1.1666666666666667,0.3333333333333333,0.4,0.5,7.333333333333333,8.0,6.8,6.8,5.2,5.3,0.6714,1.4,6.4,7.0,6.6976744186046515,1.697674418604651,12.666666666666666,95.0,10.657894736842104,18,162.0,0.4444444444444444,4.154320987654321,5.166666666666667,-1.0123456790123457,1.3950617283950617,2.9876543209876543,10.04320987654321,0.6931049382716045,0.5432098765432098,4.885654401490452,1.4315323707498837,8.048439683278994,3.8984629715882626,0.5987654320987654,0.48148148148148145,-0.9135802469135802,0.0,9.0,1.0,0.7011805158133472,0.33291870140529145,0.3682618144080557,57.333333333333336,12.444444444444445,17,0.4117647058823529,3.6470588235294117,4.0588235294117645,-0.4117647058823529,0.7647058823529411,3.235294117647059,7.705882352941177,0.7161764705882352,0.5882352941176471,3.6423982869379015,1.2591006423982871,9.019271948608138,3.411134903640257,0.47058823529411764,0.5,1.0,0.0,0.0,0.4,2.0,5.333333333333333,1.4,5.4,3.7,4.2,0.6643999999999999,0.8,1.6,6.6,5.5227272727272725,1.4090909090909092,12.666666666666666,69.0,2.8421052631578947,18,162.0,0.5123456790123457,4.728395061728395,4.41358024691358,0.3148148148148148,1.382716049382716,3.4753086419753085,8.179012345679013,0.729586419753086,0.9074074074074074,4.028631284916201,1.3226256983240223,8.71717877094972,3.494413407821229,0.4876543209876543,0.41975308641975306,-0.19753086419753085,0.0,9.0,2.0,0.5963834138685034,0.2633868492061184,0.3329965646623851,43.44444444444444,10.555555555555555,1.0,3.0,1.0,12.0,3.0,6.0,92.0,3.0,1.0,12.0,12,0.0,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,
